Subject,Section,Sub-subject,Correct sentence,Wrong sentence,Label,URL
Algemene verschijnselen,25.11.2.3.2,Aard van de leden,Jan zal morgen zowel de rozen snoeien als (-) de tulpen planten.,Zowel Jan zal morgen de rozen snoeien als (-) de tulpen planten.uitgeslotenzowel verkeerd geplaatst,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2511020302lingtopic
Algemene verschijnselen,25.11.2.3.2,Aard van de leden,Jan zal morgen zowel de rozen snoeien als (-) de tulpen planten.,Jan zal morgen zowel de rozen snoeien als Jan zal morgen de tulpen planten.uitgeslotengeen samentrekking,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2511020302lingtopic
Algemene verschijnselen,25.11.2.3.2,Aard van de leden,Jan snoeit zowel de rozen als dat hij de tulpen plant.,Jan snoeit zowel de rozen als plant de tulpen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2511020302lingtopic
Algemene verschijnselen,25.11.2.3.2,Aard van de leden,Hij doet zowel de boodschappen als dat hij de boel opruimt.,Hij doet zowel de boodschappen als ruimt de boel op.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2511020302lingtopic
Algemene verschijnselen,25.12.1,Betekenis en gebruik,(Ik vind haar eerste roman niet erg overtuigend: het is) vlees noch vis.,(Ik vind haar eerste roman niet erg overtuigend: het is) evenmin vlees als vis.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans251201lingtopic
Algemene verschijnselen,25.12.2.2.1,Aantal leden,Ik heb evenmin Johan als Maria gezien.,Ik heb evenmin Johan als Maria als Ludo als Frederik gezien.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans2512020201lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,(We vonden) evenmin een zaklantaarn als lucifers.,(We vonden) evenmin geen zaklantaarn als geen lucifers.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,NA,(We vonden) een zaklantaarn zomin als lucifers.,formeel,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,NA,(We vonden) een zaklantaarn evenmin als lucifers.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,NA,(We vonden) geen zaklantaarn evenmin als lucifers.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,"(We vonden) geen zaklantaarn, evenmin als lucifers.","(We vonden) een zaklantaarn, evenmin als lucifers.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,NA,(Ik reis) zomin met de trein als met de auto.,formeel,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,NA,(Ik reis) met zomin de trein als de auto.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,(Dat zie je) evenmin in Frankrijk als in Engeland.,(Dat zie je) in evenmin Frankrijk als Engeland.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,(Mij bevallen) de antwoorden van Marie evenmin als (-) van Jozef.,(Mij bevallen) de antwoorden evenmin van Marie als (-) van Jozef.,twijfelachtig,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.2,Aard van de leden; plaatsing van de elementen van de reeksvormers,(Mij bevallen) de antwoorden van Marie evenmin als (-) van Jozef.,(Mij bevallen) de antwoorden van evenmin Marie als Jozef.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020202lingtopic
Algemene verschijnselen,25.12.2.2.3,Splitsing,"Ik kon geen zaklantaarn vinden, evenmin als lucifers.","Ik kon een zaklantaarn vinden, evenmin als lucifers.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020203lingtopic
Algemene verschijnselen,25.12.2.2.3,Splitsing,"Ze heeft geen geluk gekend in haar leven, evenmin als rijkdom.","Ze heeft geluk gekend in haar leven, evenmin als rijkdom.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2512020203lingtopic
Algemene verschijnselen,25.13.2.2.2,Aard van de leden,"(Zij beweerde) dat hij soms heel knap (-), (-) soms heel stom lijkt.","(Zij beweerde) dat hij soms heel knap lijkt, dat hij soms heel stom lijkt.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2513020202lingtopic
Algemene verschijnselen,26.1.2.1,Nevenschikking van constituenten,Twee en twee en zeven is elf.,"Twee, twee plus/en zeven is elf.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26010201lingtopic
Algemene verschijnselen,26.1.2.1,Nevenschikking van constituenten,We gingen hoger en hoger en hoger.,"We gingen hoger, hoger en hoger.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26010201lingtopic
Algemene verschijnselen,26.1.2.2,Nevenschikking van zinnen,Woon maar eens in een kamer van twee bij twee en je zult begrijpen hoe die mensen leven.,Woon in een kamer van twee bij twee!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26010202lingtopic
Algemene verschijnselen,26.1.2.2,Nevenschikking van zinnen,Lig als leek maar eens een dag op zo'n spijkerbed en je bent rijp voor het knekelhuis.,Lig op zo' n spijkerbed!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26010202lingtopic
Algemene verschijnselen,26.5.1.1,Inleiding,Hij blijft thuis want hij is ziek.,Hij blijft thuis want (-) is ziek.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26050101lingtopic
Algemene verschijnselen,26.5.1.1,Inleiding,Hij is ziek dus hij blijft thuis.,Hij is ziek dus (-) blijft thuis.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26050101lingtopic
Algemene verschijnselen,26.5.1.1,Inleiding,"Hij is niet geslaagd, want hij is bijna het hele jaar ziek geweest.","Hij is niet geslaagd, want (-) (-) bijna het hele jaar ziek geweest.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans26050101lingtopic
Algemene verschijnselen,27.4.1,Algemene regels,de kerk en het raadhuis van ons dorp,de kerk en (-) raadhuis van ons dorpuitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270401lingtopic
Algemene verschijnselen,27.4.1,Algemene regels,een dergelijk elan en een dergelijke slagvaardigheid,een dergelijk elan en (-) slagvaardigheiduitgesloten,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270401lingtopic
Algemene verschijnselen,27.4.1,Algemene regels,"de dom van Keulen, het grootste monument en een van de bekendste gotische monumenten","de dom van Keulen, het grootste (-) en een van de bekendste gotische monumentenuitgesloten",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270401lingtopic
Algemene verschijnselen,27.4.1,Algemene regels,het astronomische verschijnsel in plaats van het astronomische begripastronomische gaat niet onmiddellijk vooraf aan en volgt niet onmiddellijk op in plaats van,het astronomische verschijnsel in plaats van het (-) begripuitgeslotenastronomische gaat niet onmiddellijk vooraf aan en volgt niet onmiddellijk op in plaats van,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270401lingtopic
Algemene verschijnselen,27.4.1,Algemene regels,voor de huiskamer of (-) (-) keukenvoor de volgt onmiddellijk op of,voor de huiskamer of voor (-) keukenuitgeslotende volgt niet onmiddellijk op of,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270401lingtopic
Algemene verschijnselen,27.4.1,Algemene regels,De oude boeken zowel van Johan als (-) (-) (-) van Maria zijn verkocht.,De oude boeken zowel van Johan als de oude boeken van Maria zijn verkocht.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270401lingtopic
Algemene verschijnselen,27.4.2.1,"Weglating van de kern, eventueel met elementen in de determinator, voor- of nabepalingen",houten (-) en ijzeren kistjes,"houten (-), ijzeren kistjesuitgesloten",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans27040201lingtopic
Algemene verschijnselen,27.4.2.1,"Weglating van de kern, eventueel met elementen in de determinator, voor- of nabepalingen",Het schip dat aangevaren was en het schip dat niet aangevaren was.,Het schip dat aangevaren was en (-) (-) dat niet aangevaren was.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans27040201lingtopic
Algemene verschijnselen,27.4.2.2,Weglating van elementen in de determinator en/of voorbepalingen,De kat en de hond zijn zoogdieren.,De kat en (-) hond zijn zoogdieren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans27040202lingtopic
Algemene verschijnselen,27.4.2.2,Weglating van elementen in de determinator en/of voorbepalingen,Een arbeider en een boer hebben het moeilijk vandaag.,Een arbeider en (-) boer hebben het moeilijk vandaag.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans27040202lingtopic
Algemene verschijnselen,27.5.1,Algemene regels voor samentrekking op zinsniveau bij nevenschikkingen,Ze moet dus behalve gestolen (-) ook gelogen hebben.,"Een harde bal van de Braziliaan stompte de keeper het veld in, maar (-) kwam op het hoofd van een andere tegenstander terecht.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270501lingtopic
Algemene verschijnselen,27.5.1,Algemene regels voor samentrekking op zinsniveau bij nevenschikkingen,"Een harde bal van de Braziliaan stompte de keeper het veld in, maar hij kwam op het hoofd van een andere tegenstander terecht.",Die man wou ik een boek verkopen maar (-) kon niet betalen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270501lingtopic
Algemene verschijnselen,27.5.2.2.ii.2,Weglating van het onderwerp bij inversie in het eerste lid,Thuisgekomen stop je de cadeautjes onder je bed.,Thuisgekomen stopt je de cadeautjes onder je bed.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270502020202lingtopic
Algemene verschijnselen,27.5.2.2.ii.2,Weglating van het onderwerp bij inversie in het eerste lid,Thuisgekomen breng je de cadeautjes naar boven en stopt ze onder je bed.,Thuisgekomen breng je de cadeautjes naar boven en stop ze onder je bed.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270502020202lingtopic
Algemene verschijnselen,27.5.2.2.ii.4,Weglating van het hele gezegde,"Wij zullen jullie niet kunnen helpen, maar jullie (-) ons ook niet (-) (-).","Wij zullen jullie niet kunnen helpen, maar jullie zullen ons ook niet (-) (-).",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270502020204lingtopic
Algemene verschijnselen,27.5.2.2.ii.4,Weglating van het hele gezegde,"Wij zullen jullie niet kunnen helpen, maar jullie (-) ons ook niet (-) (-).","Wij zullen jullie niet kunnen helpen, maar jullie zullen ons ook niet kunnen (-).",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270502020204lingtopic
Algemene verschijnselen,27.5.2.2.ii.5,Weglating van de persoonsvorm en een zinsdeel,NA,"De een wil de krant lezen, de ander (-) (-) weggooien.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270502020205lingtopic
Algemene verschijnselen,27.5.2.2.ii.5,Weglating van de persoonsvorm en een zinsdeel,"De een wil de krant lezen, de ander (-) de krant weggooien.",Hij zag het varken slachten en zij (-) (-) roosteren.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270502020205lingtopic
Algemene verschijnselen,27.5.3.3.i,Inleiding,Betsy zei dat Billy korte stop zou zijn en (-) Jimmy eerste honkman (-).,Betsy zei dat Billy korte stop zou zijn en dat Jimmy eerste honkman (-).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2705030301lingtopic
Algemene verschijnselen,27.5.3.3.i,Inleiding,Hij ging weg om bij de bakker brood te halen en (-) bij de apotheker aspirines (-).,Hij ging weg om bij de bakker brood te halen en om bij de apotheker aspirines (-).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2705030301lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,Mieke krijgt een cd en Karel (-) een boek.,Mieke (-) een cd en Karel krijgt een boek.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,"In plaats van Mieke een cd (-), krijgt Karel een boek.","In plaats van Mieke een cd krijgt, (-) Karel een boek.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,"Mieke krijgt ook nog een cd, behalve Karel een boek (-).","Mieke (-) ook nog een cd, behalve Karel een boek krijgt.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,"Vaker dan Mieke een cd (-) van haar vriend, krijgt Karel een boek van zijn vriendin.","Vaker dan Mieke een cd krijgt van haar vriend, (-) Karel een boek van zijn vriendin.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,Hij is vol hoop óp (-) en hij is zelfs overtuigd ván een goede afloop.,Hij is vol hoop óp een goede afloop en hij is zelfs overtuigd ván (-).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,Hij is overtuigd ván (-) of hij is althans vol hoop óp een goede afloop.,Hij is overtuigd ván een goede afloop of hij is althans vol hoop óp (-).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,Hij is eerder vol hoop óp (-) dan hij overtuigd is ván een goede afloop.,Hij is eerder vol hoop óp een goede afloop dan hij overtuigd is ván (-).,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,"Eerder dan hij overtuigd is ván (-), is hij vol hoop óp een goede afloop.","Eerder dan hij overtuigd is ván een goede afloop, is hij vol hoop óp (-).",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,27.5.4,Samentrekking bij samengestelde zinnen,"Zij zouden beter ons kunnen helpen, in plaats van wij hen (-) (-).","Als Jan Marie mag kussen, (-) Marie Jan ook (-).",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans270504lingtopic
Algemene verschijnselen,28.3.3.2.i,Het gebruik van het imperfectum en het plusquamperfectum,"Als ik jou was, deed ik het.","Als ik jou ben, doe ik het.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2803030201lingtopic
Algemene verschijnselen,28.3.3.2.ii,Het gebruik van het futurum praeteriti ( zou(den) + infinitief) en het futurum exactum praeteriti ( zou(den) + hebben/zijn + voltooid deelwoord),"Als jullie de boot zouden verkopen, zou hij zich geen raad weten.","Als jullie de boot verkochten, wist hij zich geen raad.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2803030202lingtopic
Algemene verschijnselen,28.3.3.2.ii,Het gebruik van het futurum praeteriti ( zou(den) + infinitief) en het futurum exactum praeteriti ( zou(den) + hebben/zijn + voltooid deelwoord),"Als hij van voetballen zou houden, zou ik dat jammer vinden.","Als hij van voetballen hield, vond ik dat jammer.",uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans2803030202lingtopic
Algemene verschijnselen,28.3.3.4,Het imperfectum en het plusquamperfectum bij werkwoorden die 'denken' of 'zeggen' betekenen,Van negen tot tien heb ik gedacht dat je ziek was.,Van negen tot tien had ik gedacht dat je ziek was.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/ans28030304lingtopic
Algemene verschijnselen,28.3.4.1,De conjunctief,Ik wou graag dat je met me meeging.,"Ware hij niet zo rijk geweest, hij had het nooit zo ver gebracht.",formeel,https://e-ans.ivdnt.org/topics/pid/ans28030401lingtopic
Algemene verschijnselen,28.3.4.1,De conjunctief,"Was hij niet zo rijk geweest, (dan) had hij het nooit zo ver gebracht.","Ware de hulp drie seconden later gekomen, het kind ware verdronken.",formeel,https://e-ans.ivdnt.org/topics/pid/ans28030401lingtopic
Algemene verschijnselen,29,Negatie ontkenning,Je hoeft je bord niet leeg te eten.,*Je hoeft je bord leeg te eten.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249577360247367
Algemene verschijnselen,29.1.2,Voor- en achtervoegsels als negatie-element,A: Hij is onaardig,B: Dat is hij wél.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249579110685424
Algemene verschijnselen,29.1.2,Voor- en achtervoegsels als negatie-element,"Dat is niet correct, laat staan fraai.","?Dat is incorrect, laat staan fraai.",twijfelachtig,https://e-ans.ivdnt.org/topics/pid/topic-16249579110685424
Algemene verschijnselen,29.3.2,Negatie en zinstype,Au!,*Niet au!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249590601983554
Algemene verschijnselen,29.3.2,Negatie en zinstype,Nou en of!,*Niet nou en of!,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249590601983554
Algemene verschijnselen,29.3.3,"Niet versus geen , niemand versus niet iemand",Ze hebben hier niet een auto onder de tienduizend euro.,*Er is niet een verschil.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249591180070110
Algemene verschijnselen,29.3.3,"Niet versus geen , niemand versus niet iemand",Er is niet een verschil dat de moeite waard is.,*Geen bloemen verkopen ze hier.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249591180070110
Algemene verschijnselen,29.3.3,"Niet versus geen , niemand versus niet iemand",Bloemen verkopen ze hier niet.,*Geen limonade lusten de kinderen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249591180070110
Algemene verschijnselen,29.3.3,"Niet versus geen , niemand versus niet iemand",Limonade lusten de kinderen niet.,*Hij houdt van geen kaas.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249591180070110
Algemene verschijnselen,29.5,Polaire uitdrukkingen en verplichte ontkenning,Je hoeft niet om drie uur te komen;,*Je hoeft om drie uur te komen.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249592331571006
Algemene verschijnselen,29.5,Polaire uitdrukkingen en verplichte ontkenning,Niemand heeft ook maar iets gezien.,*Iedereen heeft ook maar iets gezien.,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249592331571006
Algemene verschijnselen,29.5,Polaire uitdrukkingen en verplichte ontkenning,Weet je wat ik niet kan uitstaan?,*Weet je wat ik kan uitstaan?,uitgesloten,https://e-ans.ivdnt.org/topics/pid/topic-16249592331571006
